ts,role,desc,path
2025-09-17 04:05:21,data,define KPIs and freshness for BI,item_18
2025-09-17 04:05:21,growth,prepare 3 posts + 10 DMs plan,item_18
2025-09-17 04:05:21,pm,timeline + risk register,item_18
2025-09-17 04:05:21,advisor,review blueprint and sign-off,item_18
2025-09-17 04:05:21,research,skim + summarize objectives for item_19,item_19
2025-09-17 04:05:21,analysis,outline value props and risks for item_19,item_19
2025-09-17 04:05:21,data,define KPIs and freshness for BI,item_19
2025-09-17 04:05:21,growth,prepare 3 posts + 10 DMs plan,item_19
2025-09-17 04:05:21,pm,timeline + risk register,item_19
2025-09-17 04:05:21,advisor,review blueprint and sign-off,item_19
2025-09-17 04:05:21,research,skim + summarize objectives for item_20,item_20
2025-09-17 04:05:21,analysis,outline value props and risks for item_20,item_20
2025-09-17 04:05:21,data,define KPIs and freshness for BI,item_20
2025-09-17 04:05:21,growth,prepare 3 posts + 10 DMs plan,item_20
2025-09-17 04:05:21,pm,timeline + risk register,item_20
2025-09-17 04:05:21,advisor,review blueprint and sign-off,item_20
2025-09-17 04:05:22,research,skim + summarize objectives for item_21,item_21
2025-09-17 04:05:22,analysis,outline value props and risks for item_21,item_21
2025-09-17 04:05:22,data,define KPIs and freshness for BI,item_21
2025-09-17 04:05:22,growth,prepare 3 posts + 10 DMs plan,item_21
2025-09-17 04:05:22,pm,timeline + risk register,item_21
2025-09-17 04:05:22,advisor,review blueprint and sign-off,item_21
2025-09-17 04:05:22,research,skim + summarize objectives for item_22,item_22
2025-09-17 04:05:22,analysis,outline value props and risks for item_22,item_22
2025-09-17 04:05:22,data,define KPIs and freshness for BI,item_22
2025-09-17 04:05:22,growth,prepare 3 posts + 10 DMs plan,item_22
2025-09-17 04:05:22,pm,timeline + risk register,item_22
2025-09-17 04:05:22,advisor,review blueprint and sign-off,item_22
2025-09-17 04:05:22,research,skim + summarize objectives for item_23,item_23
2025-09-17 04:05:22,analysis,outline value props and risks for item_23,item_23
2025-09-17 04:05:22,data,define KPIs and freshness for BI,item_23
2025-09-17 04:05:22,growth,prepare 3 posts + 10 DMs plan,item_23
2025-09-17 04:05:22,pm,timeline + risk register,item_23
2025-09-17 04:05:22,advisor,review blueprint and sign-off,item_23
2025-09-17 04:05:22,research,skim + summarize objectives for item_24,item_24
2025-09-17 04:05:22,analysis,outline value props and risks for item_24,item_24
2025-09-17 04:05:23,data,define KPIs and freshness for BI,item_24
2025-09-17 04:05:23,growth,prepare 3 posts + 10 DMs plan,item_24
2025-09-17 04:05:23,pm,timeline + risk register,item_24
2025-09-17 04:05:23,advisor,review blueprint and sign-off,item_24
2025-09-17 04:05:23,research,skim + summarize objectives for item_25,item_25
2025-09-17 04:05:23,analysis,outline value props and risks for item_25,item_25
2025-09-17 04:05:23,data,define KPIs and freshness for BI,item_25
2025-09-17 04:05:23,growth,prepare 3 posts + 10 DMs plan,item_25
2025-09-17 04:05:23,pm,timeline + risk register,item_25
2025-09-17 04:05:23,advisor,review blueprint and sign-off,item_25
2025-09-17 04:05:23,research,skim + summarize objectives for item_26,item_26
2025-09-17 04:05:23,analysis,outline value props and risks for item_26,item_26
2025-09-17 04:05:23,data,define KPIs and freshness for BI,item_26
2025-09-17 04:05:23,growth,prepare 3 posts + 10 DMs plan,item_26
2025-09-17 04:05:23,pm,timeline + risk register,item_26
2025-09-17 04:05:23,advisor,review blueprint and sign-off,item_26
2025-09-17 04:05:23,research,skim + summarize objectives for item_27,item_27
2025-09-17 04:05:23,analysis,outline value props and risks for item_27,item_27
2025-09-17 04:05:23,data,define KPIs and freshness for BI,item_27
2025-09-17 04:05:23,growth,prepare 3 posts + 10 DMs plan,item_27
2025-09-17 04:05:24,pm,timeline + risk register,item_27
2025-09-17 04:05:24,advisor,review blueprint and sign-off,item_27
2025-09-17 04:05:24,research,skim + summarize objectives for item_28,item_28
2025-09-17 04:05:24,analysis,outline value props and risks for item_28,item_28
2025-09-17 04:05:24,data,define KPIs and freshness for BI,item_28
2025-09-17 04:05:24,growth,prepare 3 posts + 10 DMs plan,item_28
2025-09-17 04:05:24,pm,timeline + risk register,item_28
2025-09-17 04:05:24,advisor,review blueprint and sign-off,item_28
2025-09-17 04:05:24,research,skim + summarize objectives for item_29,item_29
2025-09-17 04:05:24,analysis,outline value props and risks for item_29,item_29
2025-09-17 04:05:24,data,define KPIs and freshness for BI,item_29
2025-09-17 04:05:24,growth,prepare 3 posts + 10 DMs plan,item_29
2025-09-17 04:05:24,pm,timeline + risk register,item_29
2025-09-17 04:05:24,advisor,review blueprint and sign-off,item_29
2025-09-17 04:05:24,research,skim + summarize objectives for item_30,item_30
2025-09-17 04:05:24,analysis,outline value props and risks for item_30,item_30
2025-09-17 04:05:24,data,define KPIs and freshness for BI,item_30
2025-09-17 04:05:24,growth,prepare 3 posts + 10 DMs plan,item_30
2025-09-17 04:05:24,pm,timeline + risk register,item_30
2025-09-17 04:05:24,advisor,review blueprint and sign-off,item_30
2025-09-17 04:05:25,research,skim + summarize objectives for item_31,item_31
2025-09-17 04:05:25,analysis,outline value props and risks for item_31,item_31
2025-09-17 04:05:25,data,define KPIs and freshness for BI,item_31
2025-09-17 04:05:25,growth,prepare 3 posts + 10 DMs plan,item_31
2025-09-17 04:05:25,pm,timeline + risk register,item_31
2025-09-17 04:05:25,advisor,review blueprint and sign-off,item_31
2025-09-17 04:05:25,research,skim + summarize objectives for item_32,item_32
2025-09-17 04:05:25,analysis,outline value props and risks for item_32,item_32
2025-09-17 04:05:25,data,define KPIs and freshness for BI,item_32
2025-09-17 04:05:25,growth,prepare 3 posts + 10 DMs plan,item_32
2025-09-17 04:05:25,pm,timeline + risk register,item_32
2025-09-17 04:05:25,advisor,review blueprint and sign-off,item_32
2025-09-17 04:05:25,research,skim + summarize objectives for item_33,item_33
2025-09-17 04:05:25,analysis,outline value props and risks for item_33,item_33
2025-09-17 04:05:25,data,define KPIs and freshness for BI,item_33
2025-09-17 04:05:25,growth,prepare 3 posts + 10 DMs plan,item_33
2025-09-17 04:05:25,pm,timeline + risk register,item_33
2025-09-17 04:05:25,advisor,review blueprint and sign-off,item_33
2025-09-17 04:28:01,research,skim + summarize objectives for item_1,item_1
2025-09-17 04:28:01,analysis,outline value props and risks for item_1,item_1
2025-09-17 04:28:01,data,define KPIs and freshness for BI,item_1
2025-09-17 04:28:01,growth,prepare 3 posts + 10 DMs plan,item_1
2025-09-17 04:28:01,pm,timeline + risk register,item_1
2025-09-17 04:28:01,advisor,review blueprint and sign-off,item_1
2025-09-17 04:28:01,research,skim + summarize objectives for item_2,item_2
2025-09-17 04:28:01,analysis,outline value props and risks for item_2,item_2
2025-09-17 04:28:01,data,define KPIs and freshness for BI,item_2
2025-09-17 04:28:01,growth,prepare 3 posts + 10 DMs plan,item_2
2025-09-17 04:28:01,pm,timeline + risk register,item_2
2025-09-17 04:28:01,advisor,review blueprint and sign-off,item_2
2025-09-17 04:28:01,research,skim + summarize objectives for item_3,item_3
2025-09-17 04:28:01,analysis,outline value props and risks for item_3,item_3
2025-09-17 04:28:01,data,define KPIs and freshness for BI,item_3
2025-09-17 04:28:01,growth,prepare 3 posts + 10 DMs plan,item_3
2025-09-17 04:28:01,pm,timeline + risk register,item_3
2025-09-17 04:28:01,advisor,review blueprint and sign-off,item_3
2025-09-17 04:28:01,research,skim + summarize objectives for item_4,item_4
2025-09-17 04:28:01,analysis,outline value props and risks for item_4,item_4
2025-09-17 04:28:02,data,define KPIs and freshness for BI,item_4
2025-09-17 04:28:02,growth,prepare 3 posts + 10 DMs plan,item_4
2025-09-17 04:28:02,pm,timeline + risk register,item_4
2025-09-17 04:28:02,advisor,review blueprint and sign-off,item_4
2025-09-17 04:28:02,research,skim + summarize objectives for item_5,item_5
2025-09-17 04:28:02,analysis,outline value props and risks for item_5,item_5
2025-09-17 04:28:02,data,define KPIs and freshness for BI,item_5
2025-09-17 04:28:02,growth,prepare 3 posts + 10 DMs plan,item_5
2025-09-17 04:28:02,pm,timeline + risk register,item_5
2025-09-17 04:28:02,advisor,review blueprint and sign-off,item_5
2025-09-17 04:28:02,research,skim + summarize objectives for item_6,item_6
2025-09-17 04:28:02,analysis,outline value props and risks for item_6,item_6
2025-09-17 04:28:02,data,define KPIs and freshness for BI,item_6
2025-09-17 04:28:02,growth,prepare 3 posts + 10 DMs plan,item_6
2025-09-17 04:28:02,pm,timeline + risk register,item_6
2025-09-17 04:28:02,advisor,review blueprint and sign-off,item_6
2025-09-17 04:28:02,research,skim + summarize objectives for item_7,item_7
2025-09-17 04:28:02,analysis,outline value props and risks for item_7,item_7
2025-09-17 04:28:02,data,define KPIs and freshness for BI,item_7
2025-09-17 04:28:02,growth,prepare 3 posts + 10 DMs plan,item_7
2025-09-17 04:28:03,pm,timeline + risk register,item_7
2025-09-17 04:28:03,advisor,review blueprint and sign-off,item_7
2025-09-17 04:28:03,research,skim + summarize objectives for item_8,item_8
2025-09-17 04:28:03,analysis,outline value props and risks for item_8,item_8
2025-09-17 04:28:03,data,define KPIs and freshness for BI,item_8
2025-09-17 04:28:03,growth,prepare 3 posts + 10 DMs plan,item_8
2025-09-17 04:28:03,pm,timeline + risk register,item_8
2025-09-17 04:28:03,advisor,review blueprint and sign-off,item_8
2025-09-17 04:28:03,research,skim + summarize objectives for item_9,item_9
2025-09-17 04:28:03,analysis,outline value props and risks for item_9,item_9
2025-09-17 04:28:03,data,define KPIs and freshness for BI,item_9
2025-09-17 04:28:03,growth,prepare 3 posts + 10 DMs plan,item_9
2025-09-17 04:28:03,pm,timeline + risk register,item_9
2025-09-17 04:28:03,advisor,review blueprint and sign-off,item_9
2025-09-17 04:28:03,research,skim + summarize objectives for item_10,item_10
2025-09-17 04:28:03,analysis,outline value props and risks for item_10,item_10
2025-09-17 04:28:03,data,define KPIs and freshness for BI,item_10
2025-09-17 04:28:03,growth,prepare 3 posts + 10 DMs plan,item_10
2025-09-17 04:28:03,pm,timeline + risk register,item_10
2025-09-17 04:28:03,advisor,review blueprint and sign-off,item_10
2025-09-17 04:28:04,research,skim + summarize objectives for item_11,item_11
2025-09-17 04:28:04,analysis,outline value props and risks for item_11,item_11
2025-09-17 04:28:04,data,define KPIs and freshness for BI,item_11
2025-09-17 04:28:04,growth,prepare 3 posts + 10 DMs plan,item_11
2025-09-17 04:28:04,pm,timeline + risk register,item_11
2025-09-17 04:28:04,advisor,review blueprint and sign-off,item_11
2025-09-17 04:28:04,research,skim + summarize objectives for item_12,item_12
2025-09-17 04:28:04,analysis,outline value props and risks for item_12,item_12
2025-09-17 04:28:04,data,define KPIs and freshness for BI,item_12
2025-09-17 04:28:04,growth,prepare 3 posts + 10 DMs plan,item_12
2025-09-17 04:28:04,pm,timeline + risk register,item_12
2025-09-17 04:28:04,advisor,review blueprint and sign-off,item_12
2025-09-17 04:28:04,research,skim + summarize objectives for item_13,item_13
2025-09-17 04:28:04,analysis,outline value props and risks for item_13,item_13
2025-09-17 04:28:04,data,define KPIs and freshness for BI,item_13
2025-09-17 04:28:04,growth,prepare 3 posts + 10 DMs plan,item_13
2025-09-17 04:28:04,pm,timeline + risk register,item_13
2025-09-17 04:28:04,advisor,review blueprint and sign-off,item_13
2025-09-17 04:28:04,research,skim + summarize objectives for item_14,item_14
2025-09-17 04:28:04,analysis,outline value props and risks for item_14,item_14
2025-09-17 04:28:05,data,define KPIs and freshness for BI,item_14
2025-09-17 04:28:05,growth,prepare 3 posts + 10 DMs plan,item_14
2025-09-17 04:28:05,pm,timeline + risk register,item_14
2025-09-17 04:28:05,advisor,review blueprint and sign-off,item_14
2025-09-17 04:28:05,research,skim + summarize objectives for item_15,item_15
2025-09-17 04:28:05,analysis,outline value props and risks for item_15,item_15
2025-09-17 04:28:05,data,define KPIs and freshness for BI,item_15
2025-09-17 04:28:05,growth,prepare 3 posts + 10 DMs plan,item_15
2025-09-17 04:28:05,pm,timeline + risk register,item_15
2025-09-17 04:28:05,advisor,review blueprint and sign-off,item_15
2025-09-17 04:28:05,research,skim + summarize objectives for item_16,item_16
2025-09-17 04:28:05,analysis,outline value props and risks for item_16,item_16
2025-09-17 04:28:05,data,define KPIs and freshness for BI,item_16
2025-09-17 04:28:05,growth,prepare 3 posts + 10 DMs plan,item_16
2025-09-17 04:28:05,pm,timeline + risk register,item_16
2025-09-17 04:28:05,advisor,review blueprint and sign-off,item_16
2025-09-17 04:28:05,research,skim + summarize objectives for item_17,item_17
2025-09-17 04:28:05,analysis,outline value props and risks for item_17,item_17
2025-09-17 04:28:05,data,define KPIs and freshness for BI,item_17
2025-09-17 04:28:05,growth,prepare 3 posts + 10 DMs plan,item_17
2025-09-17 04:28:06,pm,timeline + risk register,item_17
2025-09-17 04:28:06,advisor,review blueprint and sign-off,item_17
2025-09-17 04:28:06,research,skim + summarize objectives for item_18,item_18
2025-09-17 04:28:06,analysis,outline value props and risks for item_18,item_18
2025-09-17 04:28:06,data,define KPIs and freshness for BI,item_18
2025-09-17 04:28:06,growth,prepare 3 posts + 10 DMs plan,item_18
2025-09-17 04:28:06,pm,timeline + risk register,item_18
2025-09-17 04:28:06,advisor,review blueprint and sign-off,item_18
2025-09-17 04:28:06,research,skim + summarize objectives for item_19,item_19
2025-09-17 04:28:06,analysis,outline value props and risks for item_19,item_19
2025-09-17 04:28:06,data,define KPIs and freshness for BI,item_19
2025-09-17 04:28:06,growth,prepare 3 posts + 10 DMs plan,item_19
2025-09-17 04:28:06,pm,timeline + risk register,item_19
2025-09-17 04:28:06,advisor,review blueprint and sign-off,item_19
2025-09-17 04:28:06,research,skim + summarize objectives for item_20,item_20
2025-09-17 04:28:06,analysis,outline value props and risks for item_20,item_20
2025-09-17 04:28:06,data,define KPIs and freshness for BI,item_20
2025-09-17 04:28:06,growth,prepare 3 posts + 10 DMs plan,item_20
2025-09-17 04:28:06,pm,timeline + risk register,item_20
2025-09-17 04:28:06,advisor,review blueprint and sign-off,item_20
2025-09-17 04:28:07,research,skim + summarize objectives for item_21,item_21
2025-09-17 04:28:07,analysis,outline value props and risks for item_21,item_21
2025-09-17 04:28:07,data,define KPIs and freshness for BI,item_21
2025-09-17 04:28:07,growth,prepare 3 posts + 10 DMs plan,item_21
2025-09-17 04:28:07,pm,timeline + risk register,item_21
2025-09-17 04:28:07,advisor,review blueprint and sign-off,item_21
2025-09-17 04:28:07,research,skim + summarize objectives for item_22,item_22
2025-09-17 04:28:07,analysis,outline value props and risks for item_22,item_22
2025-09-17 04:28:07,data,define KPIs and freshness for BI,item_22
2025-09-17 04:28:07,growth,prepare 3 posts + 10 DMs plan,item_22
2025-09-17 04:28:07,pm,timeline + risk register,item_22
2025-09-17 04:28:07,advisor,review blueprint and sign-off,item_22
2025-09-17 04:28:07,research,skim + summarize objectives for item_23,item_23
2025-09-17 04:28:07,analysis,outline value props and risks for item_23,item_23
2025-09-17 04:28:07,data,define KPIs and freshness for BI,item_23
2025-09-17 04:28:07,growth,prepare 3 posts + 10 DMs plan,item_23
2025-09-17 04:28:07,pm,timeline + risk register,item_23
2025-09-17 04:28:07,advisor,review blueprint and sign-off,item_23
2025-09-17 04:28:07,research,skim + summarize objectives for item_24,item_24
2025-09-17 04:28:07,analysis,outline value props and risks for item_24,item_24
2025-09-17 04:28:09,data,define KPIs and freshness for BI,item_24
2025-09-17 04:28:09,growth,prepare 3 posts + 10 DMs plan,item_24
2025-09-17 04:28:09,pm,timeline + risk register,item_24
2025-09-17 04:28:09,advisor,review blueprint and sign-off,item_24
2025-09-17 04:28:09,research,skim + summarize objectives for item_25,item_25
2025-09-17 04:28:09,analysis,outline value props and risks for item_25,item_25
2025-09-17 04:28:09,data,define KPIs and freshness for BI,item_25
2025-09-17 04:28:09,growth,prepare 3 posts + 10 DMs plan,item_25
2025-09-17 04:28:09,pm,timeline + risk register,item_25
2025-09-17 04:28:09,advisor,review blueprint and sign-off,item_25
2025-09-17 04:28:09,research,skim + summarize objectives for item_26,item_26
2025-09-17 04:28:09,analysis,outline value props and risks for item_26,item_26
2025-09-17 04:28:09,data,define KPIs and freshness for BI,item_26
2025-09-17 04:28:09,growth,prepare 3 posts + 10 DMs plan,item_26
2025-09-17 04:28:09,pm,timeline + risk register,item_26
2025-09-17 04:28:09,advisor,review blueprint and sign-off,item_26
2025-09-17 04:28:09,research,skim + summarize objectives for item_27,item_27
2025-09-17 04:28:09,analysis,outline value props and risks for item_27,item_27
2025-09-17 04:28:09,data,define KPIs and freshness for BI,item_27
2025-09-17 04:28:09,growth,prepare 3 posts + 10 DMs plan,item_27
2025-09-17 04:28:10,pm,timeline + risk register,item_27
2025-09-17 04:28:10,advisor,review blueprint and sign-off,item_27
2025-09-17 04:28:10,research,skim + summarize objectives for item_28,item_28
2025-09-17 04:28:10,analysis,outline value props and risks for item_28,item_28
2025-09-17 04:28:10,data,define KPIs and freshness for BI,item_28
2025-09-17 04:28:10,growth,prepare 3 posts + 10 DMs plan,item_28
2025-09-17 04:28:10,pm,timeline + risk register,item_28
2025-09-17 04:28:10,advisor,review blueprint and sign-off,item_28
2025-09-17 04:28:10,research,skim + summarize objectives for item_29,item_29
2025-09-17 04:28:10,analysis,outline value props and risks for item_29,item_29
2025-09-17 04:28:10,data,define KPIs and freshness for BI,item_29
2025-09-17 04:28:10,growth,prepare 3 posts + 10 DMs plan,item_29
2025-09-17 04:28:10,pm,timeline + risk register,item_29
2025-09-17 04:28:10,advisor,review blueprint and sign-off,item_29
2025-09-17 04:28:10,research,skim + summarize objectives for item_30,item_30
2025-09-17 04:28:10,analysis,outline value props and risks for item_30,item_30
2025-09-17 04:28:10,data,define KPIs and freshness for BI,item_30
2025-09-17 04:28:10,growth,prepare 3 posts + 10 DMs plan,item_30
2025-09-17 04:28:10,pm,timeline + risk register,item_30
2025-09-17 04:28:10,advisor,review blueprint and sign-off,item_30
2025-09-17 04:28:11,research,skim + summarize objectives for item_31,item_31
2025-09-17 04:28:11,analysis,outline value props and risks for item_31,item_31
2025-09-17 04:28:11,data,define KPIs and freshness for BI,item_31
2025-09-17 04:28:11,growth,prepare 3 posts + 10 DMs plan,item_31
2025-09-17 04:28:11,pm,timeline + risk register,item_31
2025-09-17 04:28:11,advisor,review blueprint and sign-off,item_31
2025-09-17 04:28:11,research,skim + summarize objectives for item_32,item_32
2025-09-17 04:28:11,analysis,outline value props and risks for item_32,item_32
2025-09-17 04:28:11,data,define KPIs and freshness for BI,item_32
2025-09-17 04:28:11,growth,prepare 3 posts + 10 DMs plan,item_32
2025-09-17 04:28:11,pm,timeline + risk register,item_32
2025-09-17 04:28:11,advisor,review blueprint and sign-off,item_32
2025-09-17 04:28:11,research,skim + summarize objectives for item_33,item_33
2025-09-17 04:28:11,analysis,outline value props and risks for item_33,item_33
2025-09-17 04:28:11,data,define KPIs and freshness for BI,item_33
2025-09-17 04:28:11,growth,prepare 3 posts + 10 DMs plan,item_33
2025-09-17 04:28:11,pm,timeline + risk register,item_33
2025-09-17 04:28:11,advisor,review blueprint and sign-off,item_33
2025-09-17 08:09:34,research,skim + summarize objectives for item_1,item_1
2025-09-17 08:09:34,analysis,outline value props and risks for item_1,item_1
2025-09-17 08:09:34,data,define KPIs and freshness for BI,item_1
2025-09-17 08:09:34,growth,prepare 3 posts + 10 DMs plan,item_1
2025-09-17 08:09:34,pm,timeline + risk register,item_1
2025-09-17 08:09:34,advisor,review blueprint and sign-off,item_1
2025-09-17 08:09:34,research,skim + summarize objectives for item_2,item_2
2025-09-17 08:09:34,analysis,outline value props and risks for item_2,item_2
2025-09-17 08:09:34,data,define KPIs and freshness for BI,item_2
2025-09-17 08:09:34,growth,prepare 3 posts + 10 DMs plan,item_2
2025-09-17 08:09:34,pm,timeline + risk register,item_2
2025-09-17 08:09:34,advisor,review blueprint and sign-off,item_2
2025-09-17 08:09:34,research,skim + summarize objectives for item_3,item_3
2025-09-17 08:09:34,analysis,outline value props and risks for item_3,item_3
2025-09-17 08:09:34,data,define KPIs and freshness for BI,item_3
2025-09-17 08:09:34,growth,prepare 3 posts + 10 DMs plan,item_3
2025-09-17 08:09:34,pm,timeline + risk register,item_3
2025-09-17 08:09:34,advisor,review blueprint and sign-off,item_3
2025-09-17 08:09:34,research,skim + summarize objectives for item_4,item_4
2025-09-17 08:09:34,analysis,outline value props and risks for item_4,item_4
2025-09-17 08:09:35,data,define KPIs and freshness for BI,item_4
2025-09-17 08:09:35,growth,prepare 3 posts + 10 DMs plan,item_4
2025-09-17 08:09:35,pm,timeline + risk register,item_4
2025-09-17 08:09:35,advisor,review blueprint and sign-off,item_4
2025-09-17 08:09:35,research,skim + summarize objectives for item_5,item_5
2025-09-17 08:09:35,analysis,outline value props and risks for item_5,item_5
2025-09-17 08:09:35,data,define KPIs and freshness for BI,item_5
2025-09-17 08:09:35,growth,prepare 3 posts + 10 DMs plan,item_5
2025-09-17 08:09:35,pm,timeline + risk register,item_5
2025-09-17 08:09:35,advisor,review blueprint and sign-off,item_5
2025-09-17 08:09:35,research,skim + summarize objectives for item_6,item_6
2025-09-17 08:09:35,analysis,outline value props and risks for item_6,item_6
2025-09-17 08:09:35,data,define KPIs and freshness for BI,item_6
2025-09-17 08:09:35,growth,prepare 3 posts + 10 DMs plan,item_6
2025-09-17 08:09:35,pm,timeline + risk register,item_6
2025-09-17 08:09:35,advisor,review blueprint and sign-off,item_6
2025-09-17 08:09:35,research,skim + summarize objectives for item_7,item_7
2025-09-17 08:09:35,analysis,outline value props and risks for item_7,item_7
2025-09-17 08:09:35,data,define KPIs and freshness for BI,item_7
2025-09-17 08:09:35,growth,prepare 3 posts + 10 DMs plan,item_7
2025-09-17 08:09:36,pm,timeline + risk register,item_7
2025-09-17 08:09:36,advisor,review blueprint and sign-off,item_7
2025-09-17 08:09:36,research,skim + summarize objectives for item_8,item_8
2025-09-17 08:09:36,analysis,outline value props and risks for item_8,item_8
2025-09-17 08:09:36,data,define KPIs and freshness for BI,item_8
2025-09-17 08:09:36,growth,prepare 3 posts + 10 DMs plan,item_8
2025-09-17 08:09:36,pm,timeline + risk register,item_8
2025-09-17 08:09:36,advisor,review blueprint and sign-off,item_8
2025-09-17 08:09:36,research,skim + summarize objectives for item_9,item_9
2025-09-17 08:09:36,analysis,outline value props and risks for item_9,item_9
2025-09-17 08:09:36,data,define KPIs and freshness for BI,item_9
2025-09-17 08:09:36,growth,prepare 3 posts + 10 DMs plan,item_9
2025-09-17 08:09:36,pm,timeline + risk register,item_9
2025-09-17 08:09:36,advisor,review blueprint and sign-off,item_9
2025-09-17 08:09:36,research,skim + summarize objectives for item_10,item_10
2025-09-17 08:09:36,analysis,outline value props and risks for item_10,item_10
2025-09-17 08:09:36,data,define KPIs and freshness for BI,item_10
2025-09-17 08:09:36,growth,prepare 3 posts + 10 DMs plan,item_10
2025-09-17 08:09:36,pm,timeline + risk register,item_10
2025-09-17 08:09:36,advisor,review blueprint and sign-off,item_10
2025-09-17 08:09:37,research,skim + summarize objectives for item_11,item_11
2025-09-17 08:09:37,analysis,outline value props and risks for item_11,item_11
2025-09-17 08:09:37,data,define KPIs and freshness for BI,item_11
2025-09-17 08:09:37,growth,prepare 3 posts + 10 DMs plan,item_11
2025-09-17 08:09:37,pm,timeline + risk register,item_11
2025-09-17 08:09:37,advisor,review blueprint and sign-off,item_11
2025-09-17 08:09:37,research,skim + summarize objectives for item_12,item_12
2025-09-17 08:09:37,analysis,outline value props and risks for item_12,item_12
2025-09-17 08:09:37,data,define KPIs and freshness for BI,item_12
2025-09-17 08:09:37,growth,prepare 3 posts + 10 DMs plan,item_12
2025-09-17 08:09:37,pm,timeline + risk register,item_12
2025-09-17 08:09:37,advisor,review blueprint and sign-off,item_12
2025-09-17 08:09:37,research,skim + summarize objectives for item_13,item_13
2025-09-17 08:09:37,analysis,outline value props and risks for item_13,item_13
2025-09-17 08:09:37,data,define KPIs and freshness for BI,item_13
2025-09-17 08:09:37,growth,prepare 3 posts + 10 DMs plan,item_13
2025-09-17 08:09:37,pm,timeline + risk register,item_13
2025-09-17 08:09:37,advisor,review blueprint and sign-off,item_13
2025-09-17 08:09:37,research,skim + summarize objectives for item_14,item_14
2025-09-17 08:09:37,analysis,outline value props and risks for item_14,item_14
2025-09-17 08:09:38,data,define KPIs and freshness for BI,item_14
2025-09-17 08:09:38,growth,prepare 3 posts + 10 DMs plan,item_14
2025-09-17 08:09:38,pm,timeline + risk register,item_14
2025-09-17 08:09:38,advisor,review blueprint and sign-off,item_14
2025-09-17 08:09:38,research,skim + summarize objectives for item_15,item_15
2025-09-17 08:09:38,analysis,outline value props and risks for item_15,item_15
2025-09-17 08:09:38,data,define KPIs and freshness for BI,item_15
2025-09-17 08:09:38,growth,prepare 3 posts + 10 DMs plan,item_15
2025-09-17 08:09:38,pm,timeline + risk register,item_15
2025-09-17 08:09:38,advisor,review blueprint and sign-off,item_15
2025-09-17 08:09:38,research,skim + summarize objectives for item_16,item_16
2025-09-17 08:09:38,analysis,outline value props and risks for item_16,item_16
2025-09-17 08:09:38,data,define KPIs and freshness for BI,item_16
2025-09-17 08:09:38,growth,prepare 3 posts + 10 DMs plan,item_16
2025-09-17 08:09:38,pm,timeline + risk register,item_16
2025-09-17 08:09:38,advisor,review blueprint and sign-off,item_16
2025-09-17 08:09:38,research,skim + summarize objectives for item_17,item_17
2025-09-17 08:09:38,analysis,outline value props and risks for item_17,item_17
2025-09-17 08:09:38,data,define KPIs and freshness for BI,item_17
2025-09-17 08:09:38,growth,prepare 3 posts + 10 DMs plan,item_17
2025-09-17 08:09:40,pm,timeline + risk register,item_17
2025-09-17 08:09:40,advisor,review blueprint and sign-off,item_17
2025-09-17 08:09:40,research,skim + summarize objectives for item_18,item_18
2025-09-17 08:09:40,analysis,outline value props and risks for item_18,item_18
2025-09-17 08:09:40,data,define KPIs and freshness for BI,item_18
2025-09-17 08:09:40,growth,prepare 3 posts + 10 DMs plan,item_18
2025-09-17 08:09:40,pm,timeline + risk register,item_18
2025-09-17 08:09:40,advisor,review blueprint and sign-off,item_18
2025-09-17 08:09:40,research,skim + summarize objectives for item_19,item_19
2025-09-17 08:09:40,analysis,outline value props and risks for item_19,item_19
2025-09-17 08:09:40,data,define KPIs and freshness for BI,item_19
2025-09-17 08:09:40,growth,prepare 3 posts + 10 DMs plan,item_19
2025-09-17 08:09:40,pm,timeline + risk register,item_19
2025-09-17 08:09:40,advisor,review blueprint and sign-off,item_19
2025-09-17 08:09:40,research,skim + summarize objectives for item_20,item_20
2025-09-17 08:09:40,analysis,outline value props and risks for item_20,item_20
2025-09-17 08:09:40,data,define KPIs and freshness for BI,item_20
2025-09-17 08:09:40,growth,prepare 3 posts + 10 DMs plan,item_20
2025-09-17 08:09:40,pm,timeline + risk register,item_20
2025-09-17 08:09:40,advisor,review blueprint and sign-off,item_20
2025-09-17 08:09:41,research,skim + summarize objectives for item_21,item_21
2025-09-17 08:09:41,analysis,outline value props and risks for item_21,item_21
2025-09-17 08:09:41,data,define KPIs and freshness for BI,item_21
2025-09-17 08:09:41,growth,prepare 3 posts + 10 DMs plan,item_21
2025-09-17 08:09:41,pm,timeline + risk register,item_21
2025-09-17 08:09:41,advisor,review blueprint and sign-off,item_21
2025-09-17 08:09:41,research,skim + summarize objectives for item_22,item_22
2025-09-17 08:09:41,analysis,outline value props and risks for item_22,item_22
2025-09-17 08:09:41,data,define KPIs and freshness for BI,item_22
2025-09-17 08:09:41,growth,prepare 3 posts + 10 DMs plan,item_22
2025-09-17 08:09:41,pm,timeline + risk register,item_22
2025-09-17 08:09:41,advisor,review blueprint and sign-off,item_22
2025-09-17 08:09:41,research,skim + summarize objectives for item_23,item_23
2025-09-17 08:09:41,analysis,outline value props and risks for item_23,item_23
2025-09-17 08:09:41,data,define KPIs and freshness for BI,item_23
2025-09-17 08:09:41,growth,prepare 3 posts + 10 DMs plan,item_23
